Assists,Goal_Shot_Ratio,Goals,MVPs,Player_name,Rank,Saves,Shots,TRN_Score,Wins
"9,840",49.4,"31,061","5,858",ZNBJ,5923,"19,396","63,143","6,113,767.80","9,523"
"12,870",47.3,"31,064","4,542",IRaging IPotato,5921,"26,542","66,195","185,318.60","11,993"
"14,053",43.5,"31,064","8,690",ImL0wTaiPei,5921,"26,350","71,501","207,836.20","17,728"
"11,271",48.8,"31,066","5,385",Beets by Schrute,5920,"12,749","64,374","80,496.40","10,244"
"4,302",56.5,"31,067","2,289",My Internet is Poo,5918,"15,229","54,981","181,484.60","6,968"
"11,092",48.1,"31,067","6,165",DIGITALROMPE,5918,"27,578","65,611","88,348.40","11,218"
"12,580",47.3,"31,068","6,492",Odedge,5916,"24,229","65,635","125,599.40","14,427"
"11,310",46.3,"31,068","6,115",YT Bargie11,5916,"23,610","67,174","47,466.20","11,226"
"8,940",47.1,"31,069","5,584",FaZe_Eryk,5915,"22,394","65,900","188,884.00","8,846"
"9,908",49.9,"31,073","4,045",Duatam,5914,"18,055","62,294","22,988.90","10,279"
"15,185",44.3,"31,074","6,552",Ge4R,5912,"25,485","70,128","99,697.80","13,069"
"8,846",48.2,"31,074","4,426",DOW,5912,"17,788","64,736","123,278.20","9,378"
"13,213",48.1,"31,077","5,603",NightHawk-=|AKA|=-,5910,"21,432","64,655","133,491.00","12,631"
"13,202",48.2,"31,077","6,442",TheJabberwooky,5910,"19,031","64,530","56,369.10","11,869"
"7,443",54,"31,078","4,282",BigBallinCollins,5909,"15,222","57,858","137,828.00","8,611"
"14,923",50.8,"31,080","4,793",Some1YouLike,5908,"31,163","61,372","305,881.10","14,839"
"12,190",47.6,"31,081","5,044",LightSkin_Boyy2,5907,"27,099","65,351",0,"10,867"
"11,177",47.8,"31,082","5,797",xBlue_Crushx,5906,"20,609","65,104","1,347.00","10,197"
"8,412",50.4,"31,083","5,375",Miizzy__,5905,"20,518","61,880","396,667.90","8,639"
"10,882",50.2,"31,084","5,538",Togmam,5903,"14,682","62,102","276,038.40","9,829"
"17,138",50.7,"31,084","6,018",mjl_80033,5903,"16,748","61,250","10,661.70","19,599"
"9,460",49.1,"31,087","4,460",Shorys,5902,"23,264","63,426","140,046.00","10,676"
"12,061",49.2,"31,088","5,283",Azel™,5901,"22,784","63,160","315,041.20","13,049"
"10,558",46.2,"30,871","4,640",rix,6096,"23,162","66,875","381,695.60","10,013"
"14,158",46.7,"30,871","5,757",Symphony,6096,"22,501","66,161","320,121.30","12,310"
"1,883",58.3,"30,871",721,Null-Space,6096,"15,937","53,729","422,602.50","5,067"
"5,789",53,"30,874","3,476",9Circles,6094,"16,695","58,305","62,390.10","7,727"
"11,769",48.9,"30,874","5,702",Naruto_Gohan-7,6094,"16,914","63,162","40,071.20","9,836"
"15,064",46,"30,876","5,348",Orocobix,6093,"22,141","67,842","95,552.40","12,020"
"12,059",54.1,"30,881","6,830",hama78xb,6091,"11,266","57,097","161,508.80","13,121"
893,59.5,"30,882",426,mikolaj420,6090,"14,961","52,432","23,056.40","4,645"
"9,391",49.6,"30,881","4,948",VenomPZ,6091,"31,090","62,246","178,731.20","10,836"
"9,756",47,"30,884","5,222",SiiZLoo,6088,"25,250","65,645","36,497.40","9,885"
"4,048",60.2,"30,884","1,653",Chicken Bawk Bawk,6088,"14,498","51,363","176,566.90","9,366"
"13,666",46.9,"30,885","4,569",TheIdiomatic,6087,"16,845","65,863","88,697.80","13,026"
"2,034",62.7,"30,886","1,048",CampVanDamme,6086,"14,415","49,386","175,496.90","5,406"
"10,541",45.6,"30,887","6,534",John Urbano,6085,"27,632","67,742","129,786.10","11,428"
"7,280",52.5,"30,888","3,422",WASHED UP,6084,"13,138","58,907","70,991.70","8,773"
"4,251",64.6,"30,889","2,037",Vincenton34,6083,"15,612","48,016","111,395.60","8,177"
"14,431",44.2,"30,890","5,278",Sgt. Grumbles,6082,"19,670","70,068","127,499.80","12,213"
"10,190",45.4,"30,891","4,501",buzz,6080,"29,255","67,988","409,410.00","9,832"
"15,237",43.4,"30,891","5,478",ashnic,6080,"27,387","71,136","106,805.00","14,418"
"6,570",56.1,"30,892","3,452",dc18rb,6078,"17,795","55,087","188,086.80","9,197"
"11,423",50,"30,892","4,426",freoone,6078,"17,534","61,815","140,585.40","11,635"
"2,471",54.6,"30,893","1,039",Bias,6076,"19,794","56,599","502,958.00","5,474"
"15,395",48.8,"30,893","5,961",EL KRAKENATOR,6076,"22,741","63,292","281,135.30","15,462"
"13,331",43.1,"30,894","6,341",T.TV/asterix2393,6072,"24,048","71,720","93,061.30","12,010"
"14,623",47.9,"30,894","5,803",Larkiins,6072,"22,206","64,609","238,384.30","13,086"
"16,660",39.7,"30,895","6,332",Kartul,6070,"32,275","77,963","343,351.70","12,849"
"7,622",48.1,"30,895","4,617",Angelo_safadão,6070,"22,658","65,497","6,214,245.50","9,127"
"5,014",54.6,"30,896","2,436",Peevesucks,6068,"22,034","56,594","604,503.00","8,488"
"10,787",48.5,"30,896","4,664",Dirty Nerdie,6068,"18,185","63,742","202,055.50","10,512"
"13,094",44.3,"30,904","6,059",Killaman,6060,"25,842","69,739","229,470.70","12,899"
"11,059",42.9,"30,904","5,924",Subversus,6060,"22,627","72,163","207,166.80","11,985"
"15,977",40.8,"30,898","6,351",FWIII,6067,"26,252","75,746","167,798.40","14,316"
"5,998",57.1,"30,905","1,788",2muchCO2,6059,"23,857","54,359","70,648.30","12,730"
"5,446",54.3,"30,899","2,201",Sixten,6064,"15,236","57,016","101,863.30","7,192"
"9,078",46.9,"30,899","3,990",T-WRX,6064,"22,020","66,029","112,330.10","9,107"
"6,014",54.3,"30,901","2,201",bandidolove777,6062,"13,560","58,228","89,532.30","7,934"
"11,057",50.4,"30,907","4,138",wayno-z,6057,"19,865","61,479","186,991.40","12,763"
"11,782",46.1,"30,906","6,540",Ulrich.,6058,"22,324","67,011","192,726.90","12,208"
"11,663",44.5,"30,908","6,019",S.k.e.t.c.h,6055,"24,508","69,393","380,526.00","11,073"
"9,137",54.2,"30,908","6,286",bdeck33,6055,"12,693","57,171","133,106.40","10,673"
"8,752",51.9,"30,910","6,344",anhilated247,6053,"10,546","59,868","28,528.40","10,353"
"6,486",50.9,"30,912","3,458",jhonexx ta cansadooo,6050,"20,069","61,700","343,264.00","8,325"
"11,137",47.5,"30,910","4,631",the_intimitator3,6053,"20,106","65,116",0,"9,957"
"9,120",56.3,"30,919","2,896",Nomercy2307,6044,"14,111","57,337","123,360.80","11,392"
"11,871",49.1,"30,911","5,780",aaronnazzy,6051,"18,622","63,013","43,966.80","11,503"
"5,597",50.7,"30,911","3,086",Benjals,6051,"17,615","61,109","88,937.50","6,712"
"13,502",43.6,"30,913","5,426",Andrfus ^^ - ad astra,6047,"29,991","71,319","135,232.00","13,107"
"12,693",48.4,"30,920","6,900",OoKevpauls,6043,"19,398","63,903","153,915.20","11,094"
"10,559",45,"30,915","4,376",JanuszC64,6045,"15,508","68,638","34,368.00","9,364"
"14,781",47.7,"30,914","6,249",dsSrt8,6046,"18,224","64,877","195,701.20","13,959"
"14,182",52.4,"30,922","5,661",Baba_Yaga,6042,"12,511","59,089","140,261.40","13,213"
"12,055",43.9,"30,924","4,561",King Fury,6039,"29,617","70,457","253,732.50","12,018"
"10,882",47.5,"30,924","6,292",Hosuz,6039,"24,257","65,080","181,873.30","11,773"
"14,455",45.3,"30,924","6,104",roverT,6039,"27,812","68,279","43,800.70","12,774"
"10,931",52.2,"30,925","5,989",Magik Saucisse,6038,"21,970","61,061","142,217.40","13,272"
"12,812",43.5,"30,926","5,902",Arca @comeback,6037,"23,740","71,053","14,240.60","12,083"
"3,913",56.4,"30,928","1,910",Karma,6036,"18,958","54,859","76,466.20","6,494"
"5,541",55.1,"30,931","3,385",mockattorney316,6033,"18,366","56,951","492,302.00","9,400"
"10,211",48.1,"30,931","3,854",septem,6033,"24,881","64,442","134,197.90","12,189"
"2,927",60.1,"30,933","1,025",EARDESTIRBUR,6032,"11,468","58,830","328,090.30","7,566"
"11,850",49.1,"30,937","4,481",Flukes Only,6029,"32,908","64,795","305,233.30","12,427"
"12,891",48.3,"30,937","5,652",[MvP] SgnP,6029,"16,151","64,051",0,"12,353"
"8,095",48.4,"30,939","4,593",Tiiro_,6028,"20,765","64,157","56,530.60","9,411"
"6,390",58,"30,940","3,146",DesertMonkie,6027,"12,850","53,327","124,108.90","8,676"
"11,677",46.2,"30,943","5,739",Jayoballin,6025,"23,785","68,016","243,868.90","10,669"
"11,519",47.8,"30,943","7,044",Trentavius,6025,"18,532","64,723","187,875.80","11,152"
"15,582",43.1,"30,946","6,452",rawrplz,6024,"27,460","71,851","85,400.40","12,917"
"9,051",49,"30,948","5,316",Glcksbrchii,6022,"24,653","63,942","124,185.10","10,122"
"14,846",41.4,"30,948","5,538",TarGeT*,6022,"36,075","74,766","226,434.00","14,081"
"13,138",46.4,"30,949","4,510",IceMelon,6021,"22,378","66,749","264,586.00","11,447"
"13,806",45.8,"30,950","6,006",SNAPPY,6019,"23,204","67,545","347,460.60","11,793"
"11,467",44.4,"30,950","5,360",p1onerr,6019,"27,923","69,666","192,817.10","10,619"
"12,667",48.3,"30,952","5,587",Donutman,6016,"19,872","64,069","265,909.40","12,544"
"6,011",53.7,"30,952","2,286",Foxymoron,6016,"20,059","58,015","120,063.70","8,086"
"11,414",49.1,"30,955","4,314",PhilNoise,6012,"24,217","63,169","224,338.70","12,984"
"13,297",46.5,"30,955","6,508",Deadleff,6012,"18,230","66,651","180,859.30","13,117"
"9,394",49.2,"30,955","5,715",rain,6012,"23,528","63,091","255,640.20","9,843"
"8,640",48.6,"30,955","5,719",Kandyy-kanee,6012,"27,442","64,249","124,731.60","10,879"
"14,371",50.1,"30,961","5,726",bunnn-ie,6010,"19,151","61,889","11,885.60","12,755"
"13,354",42.3,"30,962","5,548",snurlax,6008,"23,547","73,242","59,747.20","10,988"
"13,354",42.3,"30,962","5,548",Deathstar_76,6008,"23,547","73,242","6,634,031.80","10,988"
"8,839",47.6,"30,963","3,721",kaleido,6006,"22,559","65,061","342,787.10","9,631"
"13,016",42.8,"30,964","7,003",</hARTRIL>,6004,"21,113","72,348","219,734.40","11,482"
"11,948",44.1,"30,964","6,205",JayTGamings.tv,6004,"21,510","70,158","22,451.50","11,574"
"8,431",48.6,"30,966","3,871",Mully,6002,"19,362","63,998","153,570.20","9,052"
"9,244",47.7,"30,966","3,871",OneShot,6002,"18,205","64,881","51,179.80","9,272"
"6,728",52.5,"30,783","4,260",Föber,6199,"20,051","58,626","203,512.50","9,165"
"11,693",45.8,"30,785","4,980",Gapryel,6197,"21,043","67,308","326,299.60","12,855"
"7,250",51.8,"30,785","3,798",GlobalMayo,6197,"19,962","59,589","301,718.40","9,414"
"3,962",54.9,"30,787","1,611",Xelateel,6196,"17,116","56,121","136,775.80","6,057"
"5,375",55.4,"30,788","2,706",Sacred G,6194,"19,416","55,970","347,999.40","7,819"
"8,976",49.6,"30,791","5,536",Pingu,6192,"14,857","62,335","208,527.00","8,990"
"10,386",46,"30,791","4,133",lucky,6192,"28,840","67,139","256,623.90","10,864"
"11,628",44,"30,792","4,506",Doggo,6189,"35,651","69,909","332,424.20","11,820"
"4,715",57.2,"30,792","2,395",Snackmister16,6189,"16,748","54,013","237,102.50","7,604"
385,63.4,"30,793",243,foamykinkajou69,6186,"10,634","49,099","26,437.70","4,680"
"7,749",52.3,"30,794","3,591",gowerpower30,6185,"16,895","60,627","249,099.40","8,031"
"10,156",47.6,"30,795","3,775",I DasBuck I,6184,"19,772","64,681","86,791.50","11,108"
"13,237",43.6,"30,796","6,377",RIIflo,6183,"29,707","70,685","161,924.70","14,158"
"15,212",46,"30,798","7,429",Aevicx,6181,"29,279","67,022","264,094.40","14,532"
"11,498",48,"30,799","5,236",AlessandroBD,6179,"22,243","65,673","335,930.90","10,782"
"11,824",51.7,"30,799","4,678",BonezEleven,6179,"18,094","59,914","475,839.40","12,880"
"5,515",50.9,"30,802","2,645",Vaddimah,6176,"21,410","60,538","324,969.90","7,531"
"11,375",44.7,"30,802","5,309",L0st,6176,"23,886","68,863","45,434.20","11,647"
"11,160",48.6,"30,801","5,117",Gear Second,6178,"15,113","63,428","249,623.80","11,406"
"12,963",45.5,"30,803","5,354",TheColonial,6174,"21,170","67,765","166,061.60","12,669"
"19,173",40.7,"30,803","6,097",Barbossio,6174,"18,711","75,648","190,269.30","17,754"
"8,785",49.7,"30,806","7,299",lacrim67800,6171,"16,309","61,946","11,978.10","10,097"
"10,246",48.9,"30,806","4,210",Mi$ter.J,6171,"16,985","62,999","236,084.80","10,399"
"12,847",45.6,"30,807","7,023",ravenguy15,6168,"20,704","67,763","107,515.00","10,946"
"12,463",45.9,"30,807","5,836",Twinkle Toes~ Jaded,6168,"24,803","67,339","299,755.70","11,855"
631,61.5,"30,809",382,DrewH126,6167,"11,581","50,092","5,500.90","4,219"
"12,817",44.1,"30,811","5,506",Bon3rs r good,6165,"28,308","70,329","35,500.50","11,913"
"4,553",54.3,"30,811","1,999",cristo,6165,"19,430","56,722",0,"6,500"
"11,630",49.3,"30,812","6,357",MentalRocker,6164,"15,278","65,527","197,202.40","10,096"
"11,050",47.3,"30,813","5,343",DI_IGGAN,6162,"27,569","65,107","246,192.30","9,794"
"6,867",51.7,"30,813","2,965",Mr I Tony,6162,"14,638","59,905","32,467.10","7,406"
"10,939",48.1,"30,815","5,563",I-FAKE,6161,"16,051","64,051","128,779.20","10,136"
"14,796",43.3,"30,817","4,959",TTV | Cropper The Brit,6158,"21,621","71,117","210,714.90","13,986"
"11,800",45.6,"30,817","5,956",PAŤO,6158,"25,669","67,534",0,"10,990"
"3,217",62.2,"30,817","1,641",BCole144,6158,"11,932","50,771","124,776.80","7,329"
893,60.1,"30,818",327,Nino,6156,"12,023","53,795","146,542.10","5,091"
"12,062",46.5,"30,818","4,996",oksomber,6156,"19,012","66,750","375,251.00","12,162"
"11,324",49,"30,821","3,470",b-b-b-backflips & airhorns,6154,"17,352","63,860","96,456.00","11,006"
"6,310",53.7,"30,821","3,377",BlueDragonF1,6154,"22,056","57,956","56,370.70","7,425"
"9,523",48.1,"30,825","5,140",Killastrra,6152,"22,233","64,044","60,379.70","9,316"
"6,380",51.4,"30,825","4,550",Regeneron,6152,"14,399","60,002","150,424.00","8,515"
"3,689",54,"30,826","1,966",HOW DOES IT WORK????,6151,"15,759","57,077","103,269.90","6,049"
"6,388",51.3,"30,827","2,459",OsamaBinDribblin,6149,"16,012","60,523","56,569.90","8,208"
"4,949",53.7,"30,827","2,902",Wibubble,6149,"17,321","57,727","149,780.10","7,069"
"11,466",49.4,"30,828","5,542",m_v_b_5_t,6147,"20,179","62,563","124,409.60","9,888"
"10,656",50.9,"30,828","5,464",Trash update pff :(,6147,"18,312","61,014","51,425.00","13,525"
"8,133",50.6,"30,830","3,453",Bong Blast 9000,6146,"18,858","61,101","171,550.10","9,017"
"15,661",42.1,"30,831","7,003",Greatn't,6143,"33,147","73,416","217,648.00","15,260"
"13,721",45.1,"30,831","5,255",Spawn,6143,"31,225","68,571","178,253.10","15,789"
"2,927",58.6,"30,831","1,456",m1k3r23,6143,"12,654","52,897","310,326.70","6,302"
"15,164",43.6,"30,833","6,165",King BoBo,6140,"26,402","70,789","124,647.20","16,971"
"14,607",43.9,"30,832","5,193",ParticleBeamz,6142,"31,238","70,270","525,520.80","14,198"
"8,122",52.1,"30,833","3,566",saddysally,6140,"21,858","59,410","54,618.30","10,058"
"7,591",52.9,"30,834","4,200",HMdream,6138,"6,802","58,492","73,843.80","9,033"
"13,919",40.4,"30,834","5,647",Fatal,6138,"26,458","76,402","305,290.80","13,100"
"6,360",51.2,"30,835","2,945",Havoc,6137,"16,981","60,308","212,864.90","8,417"
"9,456",48.7,"30,836","5,293",Veke__,6136,"19,091","63,337","212,239.80","10,411"
"7,606",52.1,"30,837","3,066",LazyChamp,6135,"26,713","59,194","128,881.20","9,245"
"5,797",54.2,"30,838","2,538",Westen Piggy,6134,"18,593","56,956","197,460.80","7,973"
"7,174",49.7,"30,840","2,415",BDORE_RL,6132,"22,568","62,009","427,704.80","8,733"
"10,698",44.3,"30,840","4,612",. a&w,6132,"29,572","69,555","138,700.30","10,614"
"9,897",45.4,"30,841","4,922",Nikofaxe,6131,"24,457","67,924","211,321.70","10,272"
"12,012",47.4,"30,845","4,256",t.tv/Solus_N,6128,"23,978","65,072","221,284.70","12,150"
"14,934",47.1,"30,846","5,925",Captain Insano,6124,"20,681","65,465","58,215.20","14,238"
"12,837",45.3,"30,846","5,506",Daddy Dalai,6124,"19,133","68,916","133,901.60","11,275"
"17,124",50,"30,848","5,198",ClassAct1979,6122,"15,900","61,772","98,553.30","14,938"
"8,420",50.6,"30,848","5,850",WolfBlueSsJ,6122,"18,887","61,287","235,200.00","9,685"
"10,920",45.2,"30,850","5,803",Wais,6121,"23,863","68,242","175,683.80","9,911"
"13,144",46.8,"30,851","7,015",Blackmoon2504,6119,"16,668","66,119","115,399.90","12,730"
"12,422",46.2,"30,851","4,944",NIP454er,6119,"19,585","66,851","170,008.90","13,888"
"13,492",44.3,"30,852","6,035",mews,6117,"31,047","69,720","185,553.10","12,346"
"13,700",41.8,"30,853","6,108",Darksmon,6114,"20,835","73,876","213,732.20","12,421"
"4,715",57.2,"30,852","2,395",.snckmstr,6117,"16,748","54,013","4,330,775.50","7,604"
"7,191",57.3,"30,853","3,656",DeMan480,6114,"13,174","54,481","106,395.90","9,343"
"8,677",46,"30,853","3,758",KantaJ,6114,"24,792","67,063","250,811.30","8,553"
"8,911",50.2,"30,854","7,815",TandeNstoker,6113,"18,724","61,467","123,576.10","10,277"
569,63.2,"30,860",347,whatafungi,6110,"5,371","50,969","74,828.50","4,692"
"10,941",52.2,"30,862","4,973",Violation,6106,"21,848","59,393","267,026.40","13,092"
848,64.4,"30,862",502,Lursar,6106,"13,294","48,394","139,793.30","5,850"
"1,353",58.7,"30,862",567,charly,6106,"11,490","52,572","23,676.60","4,854"
"3,548",55.7,"30,862","1,980",ryskrispeez,6106,"16,520","55,999","52,381.60","6,158"
"14,764",40,"30,863","6,530",Martin Capoun,6105,"36,926","77,150",0,"15,139"
"12,611",44.2,"30,865","7,391",KeyboardPanda,6104,"24,127","69,789","162,861.10","11,660"
"3,606",55.5,"30,867","2,351",Fy_ali77,6102,"13,736","55,585",0,"5,945"
"9,245",49.3,"30,868","4,072",Gyzow,6100,"27,808","62,670","291,691.00","10,208"
"11,619",48.9,"30,679","4,774",Hugo Les 8ons Tuyaux,6299,"16,376","63,062","145,465.10","11,122"
"8,900",49.9,"30,680","5,922",BDG Toast34,6296,"25,438","61,509","395,790.40","10,409"
"11,096",49.3,"30,680","3,944",Maze,6296,"19,548","62,190",0,"10,519"
"6,362",54.7,"30,680","2,530",Rhysterbunny,6296,"10,529","56,718","31,554.70","8,000"
"10,116",49.4,"30,682","4,282",KaffeeMitOhneMilch,6293,"23,868","62,196","185,295.80","11,650"
"13,441",48.7,"30,682","4,878",The Zy,6293,"13,691","63,202","3,471,400.60","11,892"
"14,636",41.8,"30,683","5,224",Black_Elk,6292,"25,237","74,139","37,671.70","16,289"
"11,102",45.7,"30,684","6,804",MadBoombox,6291,"23,439","67,090","130,008.60","12,036"
"5,066",50.7,"30,685","2,221",Spiculus,6290,"17,166","60,657","169,818.20","7,570"
"9,280",47.9,"30,688","4,137",Video James,6289,"22,591","64,717","111,748.30","11,293"
"11,570",50.5,"30,689","4,075",triple dot,6286,"16,671","60,845","344,166.10","11,643"
"8,788",46.1,"30,689","4,771",.tv/tristnpdf,6286,"25,359","66,543","366,729.40","9,780"
"8,096",50.4,"30,690","3,687",SaltyAndVinegar,6285,"18,378","60,968","38,012.10","8,901"
"11,750",44.6,"30,691","5,362",Drowsy,6283,"24,472","68,844","144,411.20","11,055"
"8,456",50.5,"30,691","4,386",Lumia | SteeveNQ_YT,6283,"19,352","60,775","332,903.90","9,630"
"9,290",49.1,"30,692","5,122",PIFFbuRNA401,6282,"22,847","62,494",0,"11,263"
"9,258",51,"30,693","3,417",fifaspeedy86,6281,"20,551","60,248","70,132.60","10,018"
"9,702",45.4,"30,694","6,168",NotTentacles,6280,"23,005","67,796","246,815.90","9,150"
"8,891",49.2,"30,696","3,655",Elmo,6279,"23,805","62,361","251,411.90","9,909"
"11,943",47.5,"30,701","5,278",MF_Goose,6274,"25,602","64,676","95,768.10","11,536"
"8,718",45,"30,701","6,560",Dz mazalaza,6274,"25,359","68,229","162,914.00","11,088"
184,49.9,"30,701",131,DMO_Phoenix,6274,322,"1,118","-5,411,363.80",223
"6,831",52.8,"30,701","4,271",Carrier x rl,6274,"19,730","58,123","151,558.20","9,120"
"8,393",47.7,"30,702","3,949",Elexaly,6273,"20,604","64,424","391,505.80","8,981"
"8,136",47.4,"30,705","4,291",2200 Top 100 Smurf,6269,"21,649","64,841","111,304.30","7,883"
"7,772",52.3,"30,705","3,214","I <3 ABBA (muted, i go)",6269,"24,217","58,847","168,587.00","10,202"
"2,301",85.4,"30,705","1,124",Zektor,6269,"4,892","35,964",0,"9,394"
"13,760",53.9,"30,706","4,834",ckguy320,6268,"16,683","57,558","156,277.70","15,753"
"18,080",37.1,"30,707","6,817",Look what I can do!,6267,"37,579","82,909","336,847.30","14,887"
"10,928",50.7,"30,710","5,410",ChillYoBase,6265,"17,193","60,607","179,633.80","10,933"
"9,055",50.6,"30,711","4,543",Feyk.,6263,"20,586","60,838","52,103.30","10,316"
"14,119",42.7,"30,711","5,848",Frezno,6263,"23,466","71,951","13,379.10","11,532"
"12,448",42.9,"30,712","5,735",Dannyboi,6262,"25,456","71,564",0,"11,326"
"13,871",46.4,"30,713","6,947",big_ol_pness,6260,"22,048","67,642","140,445.90","13,904"
"12,787",45.1,"30,714","5,237",YouSHOCK,6259,"23,118","68,235","149,553.10","10,916"
"17,151",39.9,"30,716","6,465",bepeak,6258,"32,853","76,893","98,481.60","15,466"
"7,384",52.3,"30,717","4,898",D,6255,"14,605","58,745",0,"9,834"
"10,781",46.9,"30,717","4,989",!Nuut,6255,"25,787","65,580","69,057.60","10,367"
"13,115",47.4,"30,718","6,144",Fy MoveYourIce,6254,"20,807","65,128","266,952.70","12,377"
"9,642",50.9,"30,720","2,738",fishy_gunfingers,6252,"18,569","60,391","221,465.90","11,906"
"10,447",47.6,"30,724","4,606",x7phenom,6251,"31,353","64,589","398,125.40","11,667"
